scraping_id,scraping_date,name,price_10k,age_year,admin_fee,sikikin_10k,reikin_10k,deposit_10k,sikibiki_10k,line,station,move,time_to_station_min,room,area_m2,direction,type,address
202301240599,2023-01-24,プレール・ドゥーク錦糸公園NORTH,17.8,0.0,15000.0,0.0,0.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,11.0,1LDK,40.95,東,マンション,東京都墨田区横川５
202301240600,2023-01-24,プレール・ドゥーク錦糸公園NORTH,17.9,0.0,15000.0,0.0,0.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,11.0,1LDK,41.01,東,マンション,東京都墨田区横川５
202301240601,2023-01-24,プレール・ドゥーク錦糸公園NORTH,18.0,0.0,15000.0,0.0,0.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,11.0,1LDK,40.99,西,マンション,東京都墨田区横川５
202301240602,2023-01-24,プレール・ドゥーク錦糸公園NORTH,18.1,0.0,15000.0,0.0,0.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,11.0,1LDK,41.01,東,マンション,東京都墨田区横川５
202301240603,2023-01-24,プレール・ドゥーク錦糸公園NORTH,18.2,0.0,15000.0,0.0,0.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,11.0,1LDK,40.99,西,マンション,東京都墨田区横川５
202301240604,2023-01-24,シーズンフラッツ押上,18.8,0.0,15000.0,18.8,0.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,2.0,1LDK,40.81,西,マンション,東京都墨田区押上１
202301240605,2023-01-24,シーズンフラッツ押上,18.8,0.0,15000.0,18.8,0.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,2.0,1LDK,40.81,西,マンション,東京都墨田区押上１
202301240606,2023-01-24,京成押上線 京成曳舟駅 2階建 築10年,19.0,10.0,0.0,38.0,19.0,0.0,0,京成押上線,押上駅,徒歩,12.0,3LDK,67.9,-,一戸建て,東京都墨田区京島２
202301240607,2023-01-24,都営浅草線 本所吾妻橋駅 7階建 築15年,19.5,15.0,10000.0,19.5,19.5,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,19.0,2LDK,56.82,東,マンション,東京都墨田区石原４
202301240608,2023-01-24,ＪＲ総武線 錦糸町駅 7階建 築15年,19.5,15.0,10000.0,19.5,19.5,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,18.0,2LDK,56.82,東,マンション,東京都墨田区石原４
202301240609,2023-01-24,都営浅草線 本所吾妻橋駅 7階建 築15年,19.5,15.0,10000.0,19.5,19.5,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,18.0,2LDK,56.82,-,マンション,東京都墨田区石原４
202301240610,2023-01-24,都営浅草線 本所吾妻橋駅 7階建 築15年,19.5,15.0,10000.0,19.5,19.5,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,21.0,2LDK,56.82,東,マンション,東京都墨田区石原４
202301240611,2023-01-24,都営浅草線 本所吾妻橋駅 7階建 築15年,19.5,15.0,10000.0,19.5,19.5,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,21.0,2LDK,56.82,東,マンション,東京都墨田区石原４
202301240612,2023-01-24,都営浅草線 本所吾妻橋駅 7階建 築15年,19.5,15.0,10000.0,19.5,19.5,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,21.0,2LDK,56.82,東,マンション,東京都墨田区石原４
202301240613,2023-01-24,レクセル錦糸町シティ,19.5,14.0,10000.0,19.5,19.5,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,19.0,2LDK,56.82,東,マンション,東京都墨田区石原４
202301240614,2023-01-24,都営浅草線 本所吾妻橋駅 7階建 築15年,19.5,15.0,10000.0,19.5,19.5,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,21.0,2LDK,56.82,東,マンション,東京都墨田区石原４
202301240615,2023-01-24,都営浅草線 本所吾妻橋駅 7階建 築15年,19.5,15.0,10000.0,19.5,19.5,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,21.0,2LDK,56.82,東,マンション,東京都墨田区石原４
202301240616,2023-01-24,都営浅草線 本所吾妻橋駅 7階建 築15年,19.5,15.0,10000.0,19.5,19.5,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,21.0,2LDK,56.82,東,マンション,東京都墨田区石原４
202301240617,2023-01-24,パークホームズ隅田桜橋,19.8,20.0,0.0,39.6,19.8,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,9.0,2LDK,64.18,南東,マンション,東京都墨田区向島２
202301240618,2023-01-24,ZOOM錦糸町parkside,21.1,0.0,20000.0,21.1,21.1,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,14.0,1LDK,51.82,南,マンション,東京都墨田区太平３
202301240619,2023-01-24,ZOOM錦糸町Parkside 304号室,21.1,0.0,20000.0,21.1,21.1,0.0,0,都営浅草線,押上駅,徒歩,16.0,1LDK,51.82,南,マンション,東京都墨田区太平３
202301240620,2023-01-24,ZOOM錦糸町Parkside 504号室,21.7,0.0,20000.0,21.7,21.7,0.0,0,都営浅草線,押上駅,徒歩,16.0,1LDK,51.82,南,マンション,東京都墨田区太平３
202301240621,2023-01-24,ZOOM錦糸町parkside,21.7,0.0,20000.0,21.7,21.7,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,14.0,1LDK,51.82,南,マンション,東京都墨田区太平３
202301240622,2023-01-24,ZOOM錦糸町Parkside 1004号室,22.7,0.0,20000.0,22.7,22.7,0.0,0,都営浅草線,押上駅,徒歩,16.0,1LDK,51.82,南,マンション,東京都墨田区太平３
202301240623,2023-01-24,ZOOM錦糸町parkside,22.9,0.0,20000.0,22.9,22.9,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,14.0,1LDK,51.82,南,マンション,東京都墨田区太平３
202301240624,2023-01-24,ZOOM錦糸町Parkside 1104号室,22.9,0.0,20000.0,22.9,22.9,0.0,0,都営浅草線,押上駅,徒歩,16.0,1LDK,51.82,南,マンション,東京都墨田区太平３
202301240625,2023-01-24,ZOOM錦糸町Parkside 1303号室,23.3,0.0,20000.0,23.3,23.3,0.0,0,都営浅草線,押上駅,徒歩,16.0,1LDK,51.82,南,マンション,東京都墨田区太平３
